PKUID,ID,ROW,COL,BORDER,ACTIVE,TOP,BOTTOM,THICKNESS,STRT,KX,KY,KZ,SS,SY,NT,NE,WETDRY
5333,0,47,33,0,1,19.589,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5334,0,47,34,0,1,18.8657,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5335,0,47,35,0,1,18.793,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5336,0,47,36,0,1,18.2984,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5337,0,47,37,0,1,17.9459,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5338,0,47,38,0,1,17.8945,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5339,0,47,39,0,1,18.1071,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5340,0,47,40,0,1,18.067,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5341,0,47,41,0,1,17.6082,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5342,0,47,42,0,1,16.9734,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5343,0,47,43,0,1,16.1335,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5344,0,47,44,0,1,15.5968,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5345,0,47,45,0,1,14.6767,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5346,0,47,46,0,1,13.625,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5347,0,47,47,0,1,11.8556,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5348,0,47,48,0,1,10.6351,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5349,0,47,49,0,1,9.3549,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5350,0,47,50,0,1,8.5181,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5351,0,47,51,0,1,8.5001,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5352,0,47,52,0,1,8.2823,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5353,0,47,53,0,1,5.8423,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5354,0,47,54,0,1,3.682,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5355,0,47,55,0,1,2.3438,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5356,0,47,56,0,1,1.8288,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5357,0,47,57,0,1,1.5442,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5358,0,47,58,0,1,1.5399,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5359,0,47,59,0,1,1.7271,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5360,0,47,60,0,1,1.6702,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5361,0,47,61,0,1,1.3361,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5362,0,47,62,0,1,0.9085,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5363,0,47,63,0,1,0.7454,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5364,0,47,64,0,1,0.8476,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5365,0,47,65,0,1,0.819,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5366,0,47,66,0,1,0.722,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5367,0,47,67,0,1,0.8336,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5368,0,47,68,0,1,1.0049,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5369,0,47,69,0,1,1.6038,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5370,0,47,70,0,1,1.53,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5371,0,47,71,0,1,1.5994,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5372,0,47,72,0,1,1.2808,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5373,0,47,73,0,1,0.7605,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5374,0,47,74,0,1,2.7006,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5375,0,47,75,0,1,3.202,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5376,0,47,76,0,1,2.5536,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5377,0,47,77,0,1,0.5237,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5378,0,47,78,0,1,0.1239,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5379,0,47,79,0,1,0.0008,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5380,0,47,80,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5381,0,47,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5382,0,47,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5383,0,47,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5384,0,47,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5385,0,47,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5386,0,47,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5387,0,47,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5388,0,47,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5389,0,47,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5390,0,47,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5391,0,47,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5392,0,47,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5393,0,47,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5394,0,47,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5395,0,47,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5396,0,47,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5397,0,47,97,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5398,0,47,98,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5399,0,47,99,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5400,0,47,100,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5401,0,46,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5402,0,46,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5403,0,46,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5404,0,46,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5405,0,46,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5406,0,46,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5407,0,46,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5408,0,46,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5409,0,46,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5410,0,46,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5411,0,46,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5412,0,46,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5413,0,46,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5414,0,46,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5415,0,46,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5416,0,46,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5417,0,46,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5418,0,46,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5419,0,46,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5420,0,46,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5421,0,46,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5422,0,46,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5423,0,46,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5424,0,46,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5425,0,46,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5426,0,46,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5427,0,46,27,0,1,0.5922,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5428,0,46,28,0,1,3.6272,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5429,0,46,29,0,1,9.1271,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5430,0,46,30,0,1,13.4569,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5431,0,46,31,0,1,16.4384,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5432,0,46,32,0,1,18.3212,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5433,0,46,33,0,1,19.0971,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5434,0,46,34,0,1,19.6635,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5435,0,46,35,0,1,19.8541,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5436,0,46,36,0,1,19.6945,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5437,0,46,37,0,1,18.9042,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5438,0,46,38,0,1,18.9602,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5439,0,46,39,0,1,18.8284,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5440,0,46,40,0,1,18.9416,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5441,0,46,41,0,1,18.7277,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5442,0,46,42,0,1,17.4093,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5443,0,46,43,0,1,16.8174,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5444,0,46,44,0,1,16.1616,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5445,0,46,45,0,1,15.263,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5446,0,46,46,0,1,13.6754,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5447,0,46,47,0,1,12.0676,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5448,0,46,48,0,1,10.8507,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5449,0,46,49,0,1,9.4402,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5450,0,46,50,0,1,8.5874,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5451,0,46,51,0,1,8.0887,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5452,0,46,52,0,1,7.6309,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5453,0,46,53,0,1,5.1113,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5454,0,46,54,0,1,3.5028,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5455,0,46,55,0,1,2.1447,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5456,0,46,56,0,1,1.9214,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5457,0,46,57,0,1,1.8299,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5458,0,46,58,0,1,1.7546,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5459,0,46,59,0,1,1.7282,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5460,0,46,60,0,1,1.5091,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5461,0,46,61,0,1,1.1221,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5462,0,46,62,0,1,0.833,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5463,0,46,63,0,1,0.8577,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5464,0,46,64,0,1,0.8344,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5465,0,46,65,0,1,0.834,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5466,0,46,66,0,1,0.7835,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5467,0,46,67,0,1,0.8706,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5468,0,46,68,0,1,1.3813,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5469,0,46,69,0,1,1.7541,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5470,0,46,70,0,1,1.3721,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5471,0,46,71,0,1,1.3529,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5472,0,46,72,0,1,1.1596,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5473,0,46,73,0,1,0.8352,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5474,0,46,74,0,1,3.0381,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5475,0,46,75,0,1,3.4181,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5476,0,46,76,0,1,3.1974,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5477,0,46,77,0,1,2.5412,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5478,0,46,78,0,1,1.18,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5479,0,46,79,0,1,0.2374,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5480,0,46,80,0,1,0.0007,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5481,0,46,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5482,0,46,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5483,0,46,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5484,0,46,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5485,0,46,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5486,0,46,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5487,0,46,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5488,0,46,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5489,0,46,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5490,0,46,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5491,0,46,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5492,0,46,92,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5493,0,46,93,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5494,0,46,94,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5495,0,46,95,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5496,0,46,96,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5497,0,46,97,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5498,0,46,98,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5499,0,46,99,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5500,0,46,100,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5501,0,45,1,1,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5502,0,45,2,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5503,0,45,3,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5504,0,45,4,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5505,0,45,5,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5506,0,45,6,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5507,0,45,7,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5508,0,45,8,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5509,0,45,9,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5510,0,45,10,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5511,0,45,11,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5512,0,45,12,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5513,0,45,13,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5514,0,45,14,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5515,0,45,15,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5516,0,45,16,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5517,0,45,17,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5518,0,45,18,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5519,0,45,19,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5520,0,45,20,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5521,0,45,21,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5522,0,45,22,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5523,0,45,23,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5524,0,45,24,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5525,0,45,25,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5526,0,45,26,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5527,0,45,27,0,1,0.1073,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5528,0,45,28,0,1,0.5754,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5529,0,45,29,0,1,5.3369,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5530,0,45,30,0,1,11.8165,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5531,0,45,31,0,1,16.2636,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5532,0,45,32,0,1,17.5331,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5533,0,45,33,0,1,18.9928,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5534,0,45,34,0,1,20.2135,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5535,0,45,35,0,1,20.6369,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5536,0,45,36,0,1,20.4574,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5537,0,45,37,0,1,19.6206,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5538,0,45,38,0,1,19.2714,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5539,0,45,39,0,1,18.9954,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5540,0,45,40,0,1,18.8445,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5541,0,45,41,0,1,18.8519,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5542,0,45,42,0,1,18.0314,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5543,0,45,43,0,1,17.4482,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5544,0,45,44,0,1,16.6208,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5545,0,45,45,0,1,15.4078,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5546,0,45,46,0,1,13.2852,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5547,0,45,47,0,1,11.6906,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5548,0,45,48,0,1,10.5329,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5549,0,45,49,0,1,9.1247,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5550,0,45,50,0,1,8.4199,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5551,0,45,51,0,1,7.8109,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5552,0,45,52,0,1,6.9074,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5553,0,45,53,0,1,4.7726,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5554,0,45,54,0,1,3.4572,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5555,0,45,55,0,1,2.0836,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5556,0,45,56,0,1,2.0022,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5557,0,45,57,0,1,1.8695,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5558,0,45,58,0,1,1.7263,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5559,0,45,59,0,1,1.5034,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5560,0,45,60,0,1,1.2357,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5561,0,45,61,0,1,0.8788,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5562,0,45,62,0,1,0.8103,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5563,0,45,63,0,1,0.8616,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5564,0,45,64,0,1,0.9319,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5565,0,45,65,0,1,0.8668,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5566,0,45,66,0,1,0.8693,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5567,0,45,67,0,1,0.9504,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5568,0,45,68,0,1,1.7521,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5569,0,45,69,0,1,1.3821,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5570,0,45,70,0,1,1.2109,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5571,0,45,71,0,1,1.1588,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5572,0,45,72,0,1,1.0667,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5573,0,45,73,0,1,1.2354,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5574,0,45,74,0,1,3.4727,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5575,0,45,75,0,1,3.7209,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5576,0,45,76,0,1,3.4726,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5577,0,45,77,0,1,3.0248,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5578,0,45,78,0,1,1.9597,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5579,0,45,79,0,1,0.7908,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5580,0,45,80,0,1,0.0813,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5581,0,45,81,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5582,0,45,82,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5583,0,45,83,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5584,0,45,84,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5585,0,45,85,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5586,0,45,86,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5587,0,45,87,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5588,0,45,88,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5589,0,45,89,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5590,0,45,90,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
5591,0,45,91,0,1,0,-150,160,1,0.001,0.001,0.0001,0.001,0.1,1,1,-0.01
